has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-f262d09145624a2f9f56872191585d4f.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-eea2ef61f08c4accae5e541a47ef6ee9.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-e9293c336d8d42c293520600605eb5f5.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-e8583bd7c3574b5b8171769cd95518de.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-ddd7a9690be64fcc90b63dcf4c9f234a.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-d87f0f48638041248f8c3a13f90c35e6.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-d32177d1380e42248761c1e0015bfbc0.r2.dev/asdzxd.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-b7dd795cb6c8457ea8b8dd76f0dca005.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-acedd24473fa4681b2e54bfe622ffcba.r2.dev/omoted.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-aab4be29317b4ec296517a557db12622.r2.dev/meta.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-a0123fda45df41aeaba40d3946ae8f14.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-8f48252eb68348efa6a4b396655b42d9.r2.dev/nhjki.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-8c076fa8f7514964bc9c14079029e90e.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-8126e9f9fcb5440a8481f8d055f57b57.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-811aa764a2a4480dbb9f3ca7ebab5a07.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-800d0defff6f41c895da4b7afcc4f5cf.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-6db4fb89a12740c888ecddd349fa9a7e.r2.dev/bgryu.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-6ad0f779591548708f362abd7c04e4a7.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-5e86a1f01e5a4476812e4d108add0587.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-5d9f0485d2384c96ab79d5b8f742f6ec.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-58a4baf41c124648bdc4fe772188accd.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-56235221ea6a4d138e0c2cdc42391d26.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-3f84de9aa4f04824a3cf79d4adea59cb.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-3d0a8006fad54882b444aa7a1729b2d6.r2.dev/xaxr.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-3a58a327c60e49c99b47de4481f89b66.r2.dev/suffgame.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-39d9a7d9077c4e42aaa920eef9dd56cb.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-328b2c608f85458baef54afef68fbb4a.r2.dev/xikedgud.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-2c41dc2a4fe544379dd65a62b31c94b1.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-274ff2e0e743407f9722fa9fd3fa9f44.r2.dev/juknedfg.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-250afd200c994560b51514ad0ea5ea7b.r2.dev/gudreed.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-237aa4c1ca764da59ec18ace914fd93a.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-226a5539742040c1bc541d7c840428b0.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-1fda8f73c4824f088048e07f2f85ca5e.r2.dev/aaaa.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-1ea0a31ca6624eb2a12ff93e734c19ec.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-1ae777e12091474189fd7c4cc7e6d532.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-11e6504d5d9a40ff97bcd3d5ee476ec8.r2.dev/wqerdhk.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-0cc0980a246e413285127dab939f7379.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-0a2e0553eede4b42ac74b97aff8dd9f6.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-072b9a44167246d68e5239f989618570.r2.dev/xaxs.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-05c4ba224f9c4f919cfc0f2f1b96aaf6.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,http://pub-feedbe664d4644f987dafae09faf8476.r2.dev/xcvbn.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-f57c1ee69229495bb2d29cef2cad1d42.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-e5855431d98545b38408f52af50ab8a1.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-e3e0b3b2bd7544c0986c65606974f3cb.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,http://pub-e19230503aee43c792eb26fd570e8e2a.r2.dev/jkliuy.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,http://pub-defeab315f6d492d9ba6a7f191e5bf6b.r2.dev/muri.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-cd787ee9304f49bc9fef8adf0b5ff10d.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-c821754538ab422a8c1368c76ce0b940.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-c5ea4ec1610c4816a449f23e63c0edbe.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-c3439d78b5bd4c3f8e3ec32dc05f757e.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-b4c2008e832a425fb1d4769acece9da2.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-a73adfee2b7946c8abdfd0c8326a921c.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,http://pub-a4728ef1f8144f42a8a933233c4207f0.r2.dev/tyuio.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-9163a97d70394cb499bdd232be6c2169.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-8ff6965ed5084c9395e44d0e5edfba79.r2.dev/dfxcsed.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-8be4659f157e4d45b72e6cec85017bdd.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-89157d5a54f345cd9b410792401cf316.r2.dev/index.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,http://pub-72efc66d006e45e49c5c6051b6161e16.r2.dev/tarrhui.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-699e84f217f5423c837b00ebdb05ca69.r2.dev/oiuytrt.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,http://pub-4529cdcf61224d9d9cf5ddee32811e7f.r2.dev/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,38,8,1,0,0,160,0,5,2,22,0,1,0,0,0,0,20,0,0,0,0,0,0,https://flow.page/mailattserver8393,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,28,0,0,0,118,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSgiMCWgqoNbYGXwTDuTcBAutyN_TdERpdCF41mJgGUc1oo_PFx8BbQgY5KiVcykCZreW6zCNBQ6oFU/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,38,0,0,0,128,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vT3oziTzn7yp5z5582oWNFqVs_YI1E8FWsu978di1Cp-TnArrrnNHvAnajgonU0F6l5-dfwB6cuf9Bv/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://one.link/wwwmwnw,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,67,0,0,0,113,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://app.decktopus.com/share/Co4RnJ/1,1
1,1,1,0,0,1,1,1,1,0,0,7,1,0,83,3,0,0,1,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/server1011/home,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSxPLbN3KU2tYbTcKJ2jBoAsYLECLYgqPXaIkOlMTGfHi3hZlwly5WzRCn4dTqBQ4MYoT6gHh58Pp_k/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,8,3,26,1,1,0,376,4,3,4,23,0,1,0,0,0,0,3,0,0,0,0,0,0,https://verify-att.app./,1
1,1,1,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,12,0,17,0,1,0,829,0,0,2,14,0,0,1,0,0,1,1,1,0,0,1,0,0,https://submit-dispute-form.github.io/review/next.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQK7_5MjGsRM6VaibeOHA5iCR9r_Wu9Vq_7XWl47FHGTV38WLokXUG1Qbu_xGZVJMEoAS-25f6nFPyn/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSO-AK_81E3wltXFlKpZZslKP73gpDL1ZtwuQ3kprWj8qyL94_CW4K1RbY7ABuEKvRopBZo0OzFgeBa/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQRaN8JqiBl6cqdoIkUVCxTEkT9kgwRRPdfqQw37n77WzkacWGOnNJXd7c0dXqBnoRVj3RM63Qr9SMW/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,9,15,0,0,0,267,0,0,4,19,0,0,0,0,1,1,4,0,0,0,0,4,0,https://fadhiliafrica.archive.us-east-1.oortech.com/Webmail%20-%20Login%20(28_05_2024%2018_16_20).html?websrc=1234&dispatch=1234&id=1234#example@example.org,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://checkcommunnitystandrd.pages.dev/meta-community-standard-123374,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/0nB3VoVDnqfnbv11QdlVZFYu8nk15Mdg?s=DNgZl7&amp;li={LIST_ID}&amp;e=B&amp;unsubcribe=ald159pen@aol.com&amp;p=ankthyB9&amp;id=MEVLIDIAQZLAWD6BJOWNRKC9E27BLEOUYEVD3KD4JCBSCODTL1?jp0ucvbrl60my5pmax4d2e6scgruxd3uqpxmmpk4epegsjkvtcnr2www0250clgh9rtropl8o0h3nlwmjmnjkeogwy1cippj5g3w&amp;stpe=default,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,53,0,0,0,85,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,https://portalcurp.mx/,1
1,1,1,0,1,1,0,0,1,0,0,25,21,0,37,63,0,4,14,2,34,115,1,1,1,5809,15,60,2,346,0,1,1,0,0,1,19,1,0,0,0,286,3,https://show.naturecircle.shop/e/special-event/weekly-top-seller/3d-printers-supplies/183062/,1
1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,3,0,0,20,1,6,43,1,1,0,255,4,12,5,21,4,0,1,0,0,0,5,1,0,0,0,7,0,https://perubcpvalidar.slutkissgirls.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,33,0,0,0,123,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRfzeU-wF5sVgQy99GDiCyHg0V7Vz0H6c-PhbYes4cR-ukLeJ1WYAYouekRiMXaekcC36DlBL58BAqE/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,1,1,1,0,0,7,2,0,83,3,0,0,1,4,5,25,1,0,0,1030,1,7,1,30,0,1,1,0,0,0,6,0,0,0,0,6,0,https://ln.run/EzYjP,1
1,1,0,0,1,1,1,0,1,0,0,6,0,0,0,0,0,0,15,6,20,15,1,1,0,692,0,8,7,22,0,0,1,0,0,1,2,0,0,0,0,10,0,https://rayjanikowski7157914.activehosted.com/admin/archived_user.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://help-id-10002938292529.bustersbooks.uk/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,18,1,1,0,330,0,9,0,6,0,1,0,0,0,0,4,1,0,0,0,0,0,https://www.shorturl.at/itHyw,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,18,1,1,0,330,0,9,0,6,0,1,0,0,0,0,4,1,0,0,0,0,0,https://shorturl.at/itHyw,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,31,0,0,0,121,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTkSYgZgOOvpaNBFcAHuQM9-YtduRFIQqjMc8PrM4ikAS6sOJ_lHQkFNJL03KYbvwImMayt9bitHEnk/pub?start=true&amp;loop=true&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,24,0,0,0,114,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRwu5JosWiqCZL6r4A4RRgtMV4uw9gwunhmYRe9IFA4pMEwjwEXSaA6RmUClMT62ivQLS583_7xN6Sd/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,0,0,1,1,1,0,1,0,0,6,0,0,0,0,0,0,15,6,20,15,1,1,0,692,0,8,7,22,0,0,1,0,0,1,2,0,0,0,0,10,0,https://loiler.activehosted.com/f/1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRMEALMH1GnHSMV72PZhiSj1YWxpwGpq-6vj1Kak1dwvo9n9yRk38w_GtSZ28I2wPqTqj8hNtesCvYc/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://www.cakeresume.com/s--fZJX9jj66G6wr5E_VAhhUA--/email-verify,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,72,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,http://recantodatrilha.com.br/ii7pinjag/redirect.htm,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,29,0,0,1,89,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,https://dfhpafpsdg.blogspot.com/,1
1,1,1,0,0,1,1,0,1,0,0,6,1,0,3,0,0,0,2,3,3,25,0,0,0,935,0,1,0,23,0,0,1,0,0,1,5,0,0,0,0,5,0,https://jsk.standard.us-east-1.oortech.com/kdkz.html#vicenteparra@tucbbs.com.ar,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,4,0,11,58,0,0,0,901,0,15,0,41,0,1,0,0,0,0,24,0,0,0,0,21,1,https://pub-9f84ef651d9f441993a0615bffd90c31.r2.dev/1amp.html,1
1,1,0,0,1,1,1,0,1,0,0,6,0,0,0,0,0,0,15,6,18,15,1,1,0,692,0,8,7,22,0,0,1,0,0,1,2,0,0,0,0,10,0,https://bdcox05.activehosted.com/f/1,1
1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,8,3,48,38,0,0,0,387,0,4,3,62,0,1,1,0,0,1,18,0,0,0,0,7,0,https://huberbavib.wixsite.com/weboutlook,1
1,1,0,0,1,1,1,0,1,0,0,6,0,0,0,0,0,0,15,6,18,15,1,1,0,692,0,8,7,22,0,0,1,0,0,1,2,0,0,0,0,10,0,https://ronanmanning7086378.activehosted.com/f/1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQsB32M1h5bBZ-8CRHYtjSA17hslPVqKy1u_IKNa3X188SQbTLllQMRWBE7_VucWFfU-5XNp9z5TJLV/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQsB32M1h5bBZ-8CRHYtjSA17hslPVqKy1u_IKNa3X188SQbTLllQMRWBE7_VucWFfU-5XNp9z5TJLV/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/mvefnpzj,1
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,4,65,0,0,0,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://allegr0lokalnie.platnosc-online.com/s/ng2C,1
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,4,65,0,0,0,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://allegr0lokalnie.platnosc-online.com/s/PSSg,1
